Mode,Bessel_omega_rad_s,Bessel_hat_omega,Det_hat_omega,SVD_hat_omega,SVD_Rel_Err,Det_Rel_Err
292,-0.00272731653284167,-8.264595554065668,-1.128009,-1.646371,8.01e-01,8.64e-01
293,-0.0027258914655016128,-8.260277168186706,-1.128009,-1.646371,8.01e-01,8.63e-01
294,-0.002724466409113494,-8.255958815495436,-1.128009,-1.646371,8.01e-01,8.63e-01
295,-0.0027230413637870645,-8.251640496324438,-1.128009,-1.646371,8.00e-01,8.63e-01
296,-0.0027216163294651336,-8.247322210500405,-1.128009,-1.646371,8.00e-01,8.63e-01
297,-0.0027173412926619275,-8.234367553520993,-1.128009,-1.646371,8.00e-01,8.63e-01
298,-0.002715916302883301,-8.23004940267667,-1.128009,-1.646371,8.00e-01,8.63e-01
299,-0.0027144913238429003,-8.225731284372426,-1.128009,-1.646371,8.00e-01,8.63e-01
300,-0.002713066356041649,-8.221413200126209,-1.128009,-1.646371,8.00e-01,8.63e-01
301,-0.002711641399567934,-8.21709515020586,-1.128009,-1.646371,8.00e-01,8.63e-01
302,-0.0027102164539111223,-8.212777133064007,-1.128009,-1.646371,8.00e-01,8.63e-01
303,-0.0027059416846109013,-8.1998232866997,-1.128009,-1.646371,7.99e-01,8.62e-01
304,-0.0027045167839661105,-8.19550540595791,-1.128009,-1.646371,7.99e-01,8.62e-01
305,-0.002703091894643678,-8.191187559526297,-1.128009,-1.646371,7.99e-01,8.62e-01
306,-0.002701667016451767,-8.186869746823536,-1.128009,-1.646371,7.99e-01,8.62e-01
307,-0.0027002421496294736,-8.182551968574163,-1.128009,-1.646371,7.99e-01,8.62e-01
308,-0.002695967617041996,-8.1695988395212,-1.128009,-1.646371,7.98e-01,8.62e-01
309,-0.002694542795566148,-8.165281198685298,-1.128009,-1.646371,7.98e-01,8.62e-01
310,-0.002693117985451156,-8.16096359227623,-1.128009,-1.646371,7.98e-01,8.62e-01
311,-0.002691693186733726,-8.15664602040523,-1.128009,-1.646371,7.98e-01,8.62e-01
312,-0.0026902683994455903,-8.152328483168455,-1.128009,-1.646371,7.98e-01,8.62e-01
313,-0.0026859941062279376,-8.139376079478598,-1.128009,-1.646371,7.98e-01,8.61e-01
314,-0.0026845693647766103,-8.135058681141244,-1.128009,-1.646371,7.98e-01,8.61e-01
315,-0.0026831446348323236,-8.130741317673708,-1.128009,-1.646371,7.98e-01,8.61e-01
316,-0.0026817199164610814,-8.126423989276004,-1.128009,-1.646371,7.97e-01,8.61e-01
317,-0.0026802952095383937,-8.12210669557089,-1.128009,-1.646371,7.97e-01,8.61e-01
318,-0.002678870514225308,-8.117789437046389,-1.128009,-1.646371,7.97e-01,8.61e-01
319,-0.0026745964978438404,-8.104837872254063,-1.128009,-1.646371,7.97e-01,8.61e-01
320,-0.0026731718488476755,-8.100520754083865,-1.128009,-1.646371,7.97e-01,8.61e-01
321,-0.002671747211739982,-8.096203671939339,-1.128009,-1.646371,7.97e-01,8.61e-01
322,-0.0026703225861887656,-8.09188662481444,-1.128009,-1.646371,7.97e-01,8.61e-01
323,-0.002668897972329736,-8.087569613120413,-1.128009,-1.646371,7.96e-01,8.61e-01
324,-0.002664624201087012,-8.074618791172764,-1.128009,-1.646371,7.96e-01,8.60e-01
325,-0.0026631996341931296,-8.070301921797363,-1.128009,-1.646371,7.96e-01,8.60e-01
326,-0.0026617750790736564,-8.06598508810199,-1.128009,-1.646371,7.96e-01,8.60e-01
327,-0.002660350535756022,-8.061668290169765,-1.128009,-1.646371,7.96e-01,8.60e-01
328,-0.002658926004282047,-8.057351528127416,-1.128009,-1.646371,7.96e-01,8.60e-01
329,-0.002654652480936645,-8.044401457383772,-1.128009,-1.646371,7.95e-01,8.60e-01
330,-0.0026532279969461556,-8.040084839230774,-1.128009,-1.646371,7.95e-01,8.60e-01
331,-0.002651803524832774,-8.035768257069012,-1.128009,-1.646371,7.95e-01,8.60e-01
332,-0.002650379064719661,-8.0314517112717,-1.128009,-1.646371,7.95e-01,8.60e-01
333,-0.002648954616537246,-8.027135201628019,-1.128009,-1.646371,7.95e-01,8.59e-01
334,-0.002644681343810351,-8.014185890334398,-1.128009,-1.646371,7.95e-01,8.59e-01
335,-0.002643256943896854,-8.009869526960165,-1.128009,-1.646371,7.94e-01,8.59e-01
336,-0.002641832555657811,-8.005553198963064,-1.128009,-1.646371,7.94e-01,8.59e-01
337,-0.002640408179627542,-8.001236907962248,-1.128009,-1.646371,7.94e-01,8.59e-01
338,-0.0026389838158005345,-7.996920653941014,-1.128009,-1.646371,7.94e-01,8.59e-01
339,-0.0026375594638676685,-7.992604435962632,-1.128009,-1.646371,7.94e-01,8.59e-01
340,-0.0026332864812740084,-7.979656003860631,-1.128009,-1.646371,7.94e-01,8.59e-01
341,-0.0026318621781028467,-7.97533993364499,-1.128009,-1.646371,7.94e-01,8.59e-01
342,-0.0026304378872287564,-7.9710239006932015,-1.128009,-1.646371,7.93e-01,8.58e-01
343,-0.002629013608411981,-7.96670790427873,-1.128009,-1.646371,7.93e-01,8.58e-01
344,-0.0026275893419404448,-7.962391945274075,-1.128009,-1.646371,7.93e-01,8.58e-01
345,-0.0026233166162045176,-7.949444291528842,-1.128009,-1.646371,7.93e-01,8.58e-01
346,-0.002621892398948354,-7.945128481661679,-1.128009,-1.646371,7.93e-01,8.58e-01
347,-0.002620468194030418,-7.940812709183085,-1.128009,-1.646371,7.93e-01,8.58e-01
348,-0.0026190440014730444,-7.9364969741607405,-1.128009,-1.646371,7.93e-01,8.58e-01
349,-0.0026176198213295736,-7.932181276756284,-1.128009,-1.646371,7.92e-01,8.58e-01
350,-0.002613347355414317,-7.919234410346416,-1.128009,-1.646371,7.92e-01,8.58e-01
351,-0.0026119232250319093,-7.9149188637330585,-1.128009,-1.646371,7.92e-01,8.57e-01
352,-0.002610499107013558,-7.910603354586539,-1.128009,-1.646371,7.92e-01,8.57e-01
353,-0.002609075001766309,-7.906287884140331,-1.128009,-1.646371,7.92e-01,8.57e-01
354,-0.002607650908925715,-7.901972451290046,-1.128009,-1.646371,7.92e-01,8.57e-01
355,-0.002603378705815728,-7.889026381259781,-1.128009,-1.646371,7.91e-01,8.57e-01
356,-0.0026019546633190603,-7.884711100966849,-1.128009,-1.646371,7.91e-01,8.57e-01
357,-0.002600530633455053,-7.880395858954706,-1.128009,-1.646371,7.91e-01,8.57e-01
358,-0.0025991066162599145,-7.876080655333074,-1.128009,-1.646371,7.91e-01,8.57e-01
359,-0.0025976826117370846,-7.871765490112378,-1.128009,-1.646371,7.91e-01,8.57e-01
360,-0.0025962586198368005,-7.86745036314182,-1.128009,-1.646371,7.91e-01,8.57e-01
361,-0.002591986720863362,-7.854505214737461,-1.128009,-1.646371,7.90e-01,8.56e-01
362,-0.00259056278005692,-7.850190242596727,-1.128009,-1.646371,7.90e-01,8.56e-01
363,-0.002589138852076677,-7.845875309323263,-1.128009,-1.646371,7.90e-01,8.56e-01
364,-0.0025877149368683065,-7.841560414752444,-1.128009,-1.646371,7.90e-01,8.56e-01
365,-0.0025862910345474024,-7.837245559234553,-1.128009,-1.646371,7.90e-01,8.56e-01
366,-0.0025820194048300077,-7.8243012267575995,-1.128009,-1.646371,7.90e-01,8.56e-01
367,-0.0025805955541164586,-7.819986527625632,-1.128009,-1.646371,7.89e-01,8.56e-01
368,-0.0025791717163368795,-7.815671867687514,-1.128009,-1.646371,7.89e-01,8.56e-01
369,-0.002577747891533758,-7.811357247071993,-1.128009,-1.646371,7.89e-01,8.56e-01
370,-0.0025763240797396464,-7.807042665877717,-1.128009,-1.646371,7.89e-01,8.56e-01
371,-0.002572052722525615,-7.79409915916853,-1.128009,-1.646371,7.89e-01,8.55e-01
372,-0.0025706289629269584,-7.789784736142298,-1.128009,-1.646371,7.89e-01,8.55e-01
373,-0.0025692052164335275,-7.785470352828871,-1.128009,-1.646371,7.89e-01,8.55e-01
374,-0.002567781483169847,-7.7811560096055965,-1.128009,-1.646371,7.88e-01,8.55e-01
375,-0.002566357762849723,-7.7768417056052215,-1.128009,-1.646371,7.88e-01,8.55e-01
376,-0.0025620866813090082,-7.763899034269722,-1.128009,-1.646371,7.88e-01,8.55e-01
377,-0.0025606630139060676,-7.759584890624447,-1.128009,-1.646371,7.88e-01,8.55e-01
378,-0.0025592393597390663,-7.7552707870880795,-1.128009,-1.646371,7.88e-01,8.55e-01
379,-0.002557815718898878,-7.750956723935994,-1.128009,-1.646371,7.88e-01,8.54e-01
380,-0.002556392091366738,-7.746642701111328,-1.128009,-1.646371,7.87e-01,8.54e-01
381,-0.0025549684770848555,-7.742328718438956,-1.128009,-1.646371,7.87e-01,8.54e-01
382,-0.002550697714570375,-7.729387013849621,-1.128009,-1.646371,7.87e-01,8.54e-01
383,-0.0025492741538653174,-7.725073193531265,-1.128009,-1.646371,7.87e-01,8.54e-01
384,-0.002547850606604655,-7.7207594139535,-1.128009,-1.646371,7.87e-01,8.54e-01
385,-0.002546427072773222,-7.71644567507037,-1.128009,-1.646371,7.87e-01,8.54e-01
386,-0.002545003552453814,-7.7121319771327705,-1.128009,-1.646371,7.87e-01,8.54e-01
387,-0.0025407330725593876,-7.699191128967842,-1.128009,-1.646371,7.86e-01,8.53e-01
388,-0.0025393096063996185,-7.694877595150359,-1.128009,-1.646371,7.86e-01,8.53e-01
389,-0.002537886153815104,-7.690564102470012,-1.128009,-1.646371,7.86e-01,8.53e-01
390,-0.002536462714851591,-7.686250651065427,-1.128009,-1.646371,7.86e-01,8.53e-01
391,-0.00253503928954069,-7.681937241032394,-1.128009,-1.646371,7.86e-01,8.53e-01
392,-0.0025307690956599765,-7.668997259575686,-1.128009,-1.646371,7.85e-01,8.53e-01
393,-0.0025293457251379645,-7.6646840155695894,-1.128009,-1.646371,7.85e-01,8.53e-01
394,-0.0025279223683731616,-7.660370813252005,-1.128009,-1.646371,7.85e-01,8.53e-01
395,-0.002526499025514106,-7.6560576530730495,-1.128009,-1.646371,7.85e-01,8.53e-01
396,-0.0025250756962081756,-7.651744533964169,-1.128009,-1.646371,7.85e-01,8.53e-01
397,-0.0025208057917213604,-7.638805429458668,-1.128009,-1.646371,7.84e-01,8.52e-01
398,-0.002519382517989144,-7.634492478754981,-1.128009,-1.646371,7.84e-01,8.52e-01
399,-0.002517959258164643,-7.630179570195888,-1.128009,-1.646371,7.84e-01,8.52e-01
400,-0.002516536012311266,-7.625866703973533,-1.128009,-1.646371,7.84e-01,8.52e-01
401,-0.0025151127804126376,-7.621553880038296,-1.128009,-1.646371,7.84e-01,8.52e-01
402,-0.0025136895624474132,-7.617241098325494,-1.128009,-1.646371,7.84e-01,8.52e-01
403,-0.002509419992972366,-7.60430300900717,-1.128009,-1.646371,7.83e-01,8.52e-01
404,-0.0025079968312757017,-7.599990397805157,-1.128009,-1.646371,7.83e-01,8.52e-01
405,-0.002506573683715811,-7.595677829441852,-1.128009,-1.646371,7.83e-01,8.51e-01
406,-0.0025051505502279915,-7.591365303721187,-1.128009,-1.646371,7.83e-01,8.51e-01
407,-0.0025037274309430975,-7.5870528210396895,-1.128009,-1.646371,7.83e-01,8.51e-01
408,-0.0024994581582373446,-7.574115631022257,-1.128009,-1.646371,7.83e-01,8.51e-01
409,-0.0024980350958379626,-7.569803320721099,-1.128009,-1.646371,7.83e-01,8.51e-01
410,-0.0024966120475118825,-7.56549105306631,-1.128009,-1.646371,7.82e-01,8.51e-01
411,-0.0024951890138645142,-7.561178829892468,-1.128009,-1.646371,7.82e-01,8.51e-01
412,-0.002493765994375288,-7.556866649622085,-1.128009,-1.646371,7.82e-01,8.51e-01
413,-0.0024894970220927406,-7.543930369978002,-1.128009,-1.646371,7.82e-01,8.50e-01
414,-0.0024880740601577658,-7.539618364114442,-1.128009,-1.646371,7.82e-01,8.50e-01
415,-0.002486651112471953,-7.5353064014301605,-1.128009,-1.646371,7.82e-01,8.50e-01
416,-0.0024852281796693024,-7.530994483846371,-1.128009,-1.646371,7.81e-01,8.50e-01
417,-0.00248380526116713,-7.526682609597364,-1.128009,-1.646371,7.81e-01,8.50e-01
418,-0.0024795365929225497,-7.513747251280454,-1.128009,-1.646371,7.81e-01,8.50e-01
419,-0.002478113732679477,-7.509435553574173,-1.128009,-1.646371,7.81e-01,8.50e-01
420,-0.0024766908870631943,-7.5051239001914976,-1.128009,-1.646371,7.81e-01,8.50e-01
421,-0.002475268056101619,-7.500812291217027,-1.128009,-1.646371,7.81e-01,8.50e-01
422,-0.0024738452396278307,-7.496500726144942,-1.128009,-1.646371,7.80e-01,8.50e-01
423,-0.002472422438249989,-7.492189206818148,-1.128009,-1.646371,7.80e-01,8.49e-01
424,-0.002468154121967719,-7.479254915053694,-1.128009,-1.646371,7.80e-01,8.49e-01
425,-0.0024667313794568364,-7.4749435741116255,-1.128009,-1.646371,7.80e-01,8.49e-01
426,-0.0024653086518599725,-7.470632278363553,-1.128009,-1.646371,7.80e-01,8.49e-01
427,-0.002463885938949891,-7.466321027120881,-1.128009,-1.646371,7.79e-01,8.49e-01
428,-0.002462463241010256,-7.4620098212432,-1.128009,-1.646371,7.79e-01,8.49e-01
429,-0.0024581952367254104,-7.449076474925486,-1.128009,-1.646371,7.79e-01,8.49e-01
430,-0.0024567725985842025,-7.444765450255159,-1.128009,-1.646371,7.79e-01,8.48e-01
431,-0.0024553499752665597,-7.440454470504727,-1.128009,-1.646371,7.79e-01,8.48e-01
432,-0.0024539273673281495,-7.436143537358029,-1.128009,-1.646371,7.79e-01,8.48e-01
433,-0.0024525047743028053,-7.43183264940244,-1.128009,-1.646371,7.78e-01,8.48e-01
434,-0.00244823708581382,-7.4189002600418785,-1.128009,-1.646371,7.78e-01,8.48e-01
435,-0.002446814553305172,-7.414589555470218,-1.128009,-1.646371,7.78e-01,8.48e-01
436,-0.0024453920359584556,-7.410278896843805,-1.128009,-1.646371,7.78e-01,8.48e-01
437,-0.0024439695338763444,-7.405968284473771,-1.128009,-1.646371,7.78e-01,8.48e-01
438,-0.002442547047028014,-7.401657718266709,-1.128009,-1.646371,7.78e-01,8.48e-01
439,-0.002438279678304198,-7.38872629789151,-1.128009,-1.646371,7.77e-01,8.47e-01
440,-0.0024368572526404578,-7.384415917092296,-1.128009,-1.646371,7.77e-01,8.47e-01
441,-0.002435434842434153,-7.380105583133797,-1.128009,-1.646371,7.77e-01,8.47e-01
442,-0.0024340124476499633,-7.375795295908979,-1.128009,-1.646371,7.77e-01,8.47e-01
443,-0.0024325900682781684,-7.371485055388389,-1.128009,-1.646371,7.77e-01,8.47e-01
444,-0.00243116770438243,-7.36717486176494,-1.128009,-1.646371,7.77e-01,8.47e-01
445,-0.0024269007057506316,-7.354244562880702,-1.128009,-1.646371,7.76e-01,8.47e-01
446,-0.002425478403937091,-7.349934557385124,-1.128009,-1.646371,7.76e-01,8.47e-01
447,-0.0024240561178154037,-7.345624599440617,-1.128009,-1.646371,7.76e-01,8.46e-01
448,-0.0024226338473001567,-7.341314688788354,-1.128009,-1.646371,7.76e-01,8.46e-01
449,-0.002421211592355712,-7.3370048253203395,-1.128009,-1.646371,7.76e-01,8.46e-01
450,-0.0024169449219420235,-7.324075521036435,-1.128009,-1.646371,7.75e-01,8.46e-01
451,-0.002415522729959567,-7.319765848362325,-1.128009,-1.646371,7.75e-01,8.46e-01
452,-0.00241410055380133,-7.315456223640394,-1.128009,-1.646371,7.75e-01,8.46e-01
453,-0.0024126783933918487,-7.311146646641966,-1.128009,-1.646371,7.75e-01,8.46e-01
454,-0.002411256248879326,-7.30683711781614,-1.128009,-1.646371,7.75e-01,8.46e-01
455,-0.0024069899106761933,-7.293908820230889,-1.128009,-1.646371,7.74e-01,8.45e-01
456,-0.002405567829850803,-7.289599484396373,-1.128009,-1.646371,7.74e-01,8.45e-01
457,-0.002404145764966751,-7.285290196868942,-1.128009,-1.646371,7.74e-01,8.45e-01
458,-0.0024027237161582666,-7.280980958055354,-1.128009,-1.646371,7.74e-01,8.45e-01
459,-0.002401301683387324,-7.276671767840376,-1.128009,-1.646371,7.74e-01,8.45e-01
460,-0.0023970356815929063,-7.2637444896754735,-1.128009,-1.646371,7.73e-01,8.45e-01
461,-0.0023956137132908335,-7.259435494820708,-1.128009,-1.646371,7.73e-01,8.45e-01
462,-0.0023941917611560765,-7.255126548957808,-1.128009,-1.646371,7.73e-01,8.45e-01
463,-0.0023927698252732914,-7.250817652343307,-1.128009,-1.646371,7.73e-01,8.44e-01
464,-0.002391347905626305,-7.246508804928197,-1.128009,-1.646371,7.73e-01,8.44e-01
465,-0.002387082244702267,-7.23358255970384,-1.128009,-1.646371,7.72e-01,8.44e-01
466,-0.0023856603900957807,-7.2292739093811536,-1.128009,-1.646371,7.72e-01,8.44e-01
467,-0.0023842385521207965,-7.224965309456959,-1.128009,-1.646371,7.72e-01,8.44e-01
468,-0.0023828167305782397,-7.220656759327999,-1.128009,-1.646371,7.72e-01,8.44e-01
469,-0.002381394925478442,-7.216348259025581,-1.128009,-1.646371,7.72e-01,8.44e-01
470,-0.002379973136865899,-7.212039808684542,-1.128009,-1.646371,7.72e-01,8.44e-01
471,-0.0023757078702177684,-7.199114758235662,-1.128009,-1.646371,7.71e-01,8.43e-01
472,-0.002374286147772967,-7.194806508402929,-1.128009,-1.646371,7.71e-01,8.43e-01
473,-0.002372864442074339,-7.190498309316179,-1.128009,-1.646371,7.71e-01,8.43e-01
474,-0.002371442752995835,-7.18619016059344,-1.128009,-1.646371,7.71e-01,8.43e-01
475,-0.002370021080524088,-7.181882062194207,-1.128009,-1.646371,7.71e-01,8.43e-01
476,-0.0023657561637983626,-7.168958072116251,-1.128009,-1.646371,7.70e-01,8.43e-01
477,-0.002364334558460417,-7.164650177152779,-1.128009,-1.646371,7.70e-01,8.43e-01
478,-0.0023629129700091242,-7.160342333360982,-1.128009,-1.646371,7.70e-01,8.42e-01
479,-0.0023614913983286984,-7.156034540389995,-1.128009,-1.646371,7.70e-01,8.42e-01
480,-0.0023600698436094456,-7.151726798816502,-1.128009,-1.646371,7.70e-01,8.42e-01
481,-0.0023558052811347295,-7.138803882226453,-1.128009,-1.646371,7.69e-01,8.42e-01
482,-0.0023543837943391403,-7.134496346482243,-1.128009,-1.646371,7.69e-01,8.42e-01
483,-0.0023529623245744304,-7.130188862346759,-1.128009,-1.646371,7.69e-01,8.42e-01
484,-0.002351540871905573,-7.125881430016888,-1.128009,-1.646371,7.69e-01,8.42e-01
485,-0.0023501194363697766,-7.121574049605384,-1.128009,-1.646371,7.69e-01,8.42e-01
486,-0.0023458552327172443,-7.108652220355286,-1.128009,-1.646371,7.68e-01,8.41e-01
487,-0.0023444338659607475,-7.104345048365902,-1.128009,-1.646371,7.68e-01,8.41e-01
488,-0.0023430125164487585,-7.100037928632601,-1.128009,-1.646371,7.68e-01,8.41e-01
489,-0.0023415911842727516,-7.095730861432581,-1.128009,-1.646371,7.68e-01,8.41e-01
490,-0.002340169869425586,-7.091423846744199,-1.128009,-1.646371,7.68e-01,8.41e-01
491,-0.00233590602921131,-7.078503118822152,-1.128009,-1.646371,7.67e-01,8.41e-01
492,-0.0023344847841888132,-7.074196315723676,-1.128009,-1.646371,7.67e-01,8.41e-01
493,-0.0023330635563188723,-7.069889564602644,-1.128009,-1.646371,7.67e-01,8.40e-01
494,-0.002331642346319601,-7.065582867635155,-1.128009,-1.646371,7.67e-01,8.40e-01
495,-0.002330221153546136,-7.061276222867078,-1.128009,-1.646371,7.67e-01,8.40e-01
496,-0.0023259576814039077,-7.048356610314872,-1.128009,-1.646371,7.66e-01,8.40e-01
497,-0.0023245365593570037,-7.044050179869708,-1.128009,-1.646371,7.66e-01,8.40e-01
498,-0.0023231154550295927,-7.039743803119978,-1.128009,-1.646371,7.66e-01,8.40e-01
499,-0.002321694368458431,-7.035437480177063,-1.128009,-1.646371,7.66e-01,8.40e-01
500,-0.002320273299864713,-7.0311312117112506,-1.128009,-1.646371,7.66e-01,8.40e-01
501,-0.002318852248703962,-7.026824996072612,-1.128009,-1.646371,7.66e-01,8.39e-01
502,-0.002314589203039487,-7.013906675877233,-1.128009,-1.646371,7.65e-01,8.39e-01
503,-0.0023131682236756947,-7.009600677805135,-1.128009,-1.646371,7.65e-01,8.39e-01
504,-0.0023117472625440384,-7.005294734981935,-1.128009,-1.646371,7.65e-01,8.39e-01
505,-0.0023103263189292226,-7.000988845240069,-1.128009,-1.646371,7.65e-01,8.39e-01
506,-0.0023089053936139617,-6.996683010951399,-1.128009,-1.646371,7.65e-01,8.39e-01
507,-0.0023046427262946208,-6.983765837256427,-1.128009,-1.646371,7.64e-01,8.38e-01
508,-0.0023032218735197976,-6.9794602227872655,-1.128009,-1.646371,7.64e-01,8.38e-01
509,-0.0023018010389649225,-6.975154663530068,-1.128009,-1.646371,7.64e-01,8.38e-01
510,-0.0023003802226346467,-6.970849159498929,-1.128009,-1.646371,7.64e-01,8.38e-01
511,-0.002298959424616392,-6.9665437109587645,-1.128009,-1.646371,7.64e-01,8.38e-01
512,-0.002294697140554298,-6.953627698649387,-1.128009,-1.646371,7.63e-01,8.38e-01
513,-0.0022932764160202863,-6.949322472788746,-1.128009,-1.646371,7.63e-01,8.38e-01
514,-0.002291855709885228,-6.945017302682509,-1.128009,-1.646371,7.63e-01,8.38e-01
515,-0.002290435022307112,-6.94071218880943,-1.128009,-1.646371,7.63e-01,8.37e-01
516,-0.0022890143532385337,-6.9364071310258595,-1.128009,-1.646371,7.63e-01,8.37e-01
517,-0.0022847524574614764,-6.923492295337807,-1.128009,-1.646371,7.62e-01,8.37e-01
518,-0.0022833318628296927,-6.919187463120281,-1.128009,-1.646371,7.62e-01,8.37e-01
519,-0.002281911286866225,-6.914882687473409,-1.128009,-1.646371,7.62e-01,8.37e-01
520,-0.0022804907296681476,-6.910577968691356,-1.128009,-1.646371,7.62e-01,8.37e-01
521,-0.0022790701912277236,-6.906273306750678,-1.128009,-1.646371,7.62e-01,8.37e-01
522,-0.002274808688847469,-6.893359663174149,-1.128009,-1.646371,7.61e-01,8.36e-01
523,-0.0022733882258148667,-6.88905522974202,-1.128009,-1.646371,7.61e-01,8.36e-01
524,-0.002271967781732252,-6.884750853734097,-1.128009,-1.646371,7.61e-01,8.36e-01
525,-0.0022705473566285183,-6.880446535237934,-1.128009,-1.646371,7.61e-01,8.36e-01
526,-0.002269126950539749,-6.876142274362876,-1.128009,-1.646371,7.61e-01,8.36e-01
527,-0.0022648658467162093,-6.863229838533968,-1.128009,-1.646371,7.60e-01,8.36e-01
528,-0.0022634455169854148,-6.858925809046712,-1.128009,-1.646371,7.60e-01,8.36e-01
529,-0.002262025206563416,-6.854621838070958,-1.128009,-1.646371,7.60e-01,8.35e-01
530,-0.0022606049153147635,-6.850317925196253,-1.128009,-1.646371,7.60e-01,8.35e-01
531,-0.0022591846433317048,-6.846014070702136,-1.128009,-1.646371,7.60e-01,8.35e-01
532,-0.0022577643906515382,-6.841710274701631,-1.128009,-1.646371,7.59e-01,8.35e-01
533,-0.002253503748791509,-6.828799238762148,-1.128009,-1.646371,7.59e-01,8.35e-01
534,-0.0022520835735476696,-6.824495677417181,-1.128009,-1.646371,7.59e-01,8.35e-01
535,-0.0022506634180691587,-6.820192175967148,-1.128009,-1.646371,7.59e-01,8.35e-01
536,-0.002249243281995314,-6.815888733319134,-1.128009,-1.646371,7.58e-01,8.35e-01
537,-0.0022478231653538135,-6.811585349557011,-1.128009,-1.646371,7.58e-01,8.34e-01
538,-0.0022435629335542857,-6.798675556225108,-1.128009,-1.646371,7.58e-01,8.34e-01
539,-0.0022421428956312375,-6.79437241100375,-1.128009,-1.646371,7.58e-01,8.34e-01
540,-0.0022407228775285595,-6.79006932584412,-1.128009,-1.646371,7.58e-01,8.34e-01
